Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2714249450641883,0 to 9 Years,BA,$64K-$129K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,16698,2022-06-08,Male,Sonia Hodges,5273998039,HR Coordinator,Recruitment Coordinator,Indeed,"Recruitment Coordinators support the hiring process by scheduling interviews, screening candidates, and assisting with onboarding. They ensure a smooth recruitment process and maintain candidate records.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Recruitment process Candidate screening Applicant tracking systems Communication,"Assist with recruitment activities, including posting job openings, coordinating interviews, and managing applicant data. Ensure a positive candidate experience. Maintain recruitment records and metrics.",Bunzl,"{""Sector"":""Business Services"",""Industry"":""Distribution/Wholesale"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bunzl.com"",""Ticker"":""BNZL.L"",""CEO"":""Frank van Zanten""}"
2765483278218919,4 to 15 Years,BCA,$55K-$121K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,57024,2023-01-23,Female,Beth Hill,540.463.8954x1994,Nurse Manager,Clinical Nurse Manager,ZipRecruiter,"Clinical Nurse Managers lead and supervise nursing staff in clinical settings. They coordinate patient care, manage resources, and support nursing teams in providing safe and effective patient treatment.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Clinical nursing Patient assessment Care planning Staff development Healthcare protocols Communication skills Problem-solving abilities,Manage clinical nursing teams in hospitals or medical facilities. Supervise patient care and treatment plans. Monitor patient outcomes and quality of care.,L&T Finance Holdings,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 001"",""Website"":""www.ltfs.com"",""Ticker"":""L&TFH"",""CEO"":""Dinanath Dubhashi""}"
388184867841947,5 to 14 Years,MBA,$59K-$91K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Temporary,82799,2021-09-17,Both,Erin Miranda,+1-414-250-2619x22863,Software Engineer,Frontend Developer,Glassdoor,"A Frontend Developer is responsible for designing and implementing user interfaces for web applications. They collaborate with designers to create visually appealing and responsive web pages, ensuring a seamless user experience across different devices and browsers.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization","Design and implement user interfaces for web applications using HTML, CSS, and JavaScript. Collaborate with UX designers to ensure a user-friendly experience. Optimize applications for speed and responsiveness.",Vulcan Materials,"{""Sector"":""Materials"",""Industry"":""Building Materials, Glass"",""City"":""Birmingham"",""State"":""Alabama"",""Zip"":""35242"",""Website"":""www.vulcanmaterials.com"",""Ticker"":""VMC"",""CEO"":""Thomas Hill""}"
499053905446090,5 to 11 Years,M.Com,$58K-$110K,"Washington, D.C.",USA,37.0902,-95.7129,Part-Time,76565,2022-11-17,Both,Christine Perry,5779948012,Human Resources Manager,Employee Relations Specialist,Jobs2Careers,"Employee Relations Specialists focus on maintaining positive relationships between employees and the organization. They address workplace issues, conduct investigations, mediate conflicts, and promote a healthy and productive work environment.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Employee conflict resolution HR compliance Employee engagement Communication skills,"Address employee concerns, resolve conflicts, and implement HR policies and programs to foster a positive work environment. Conduct investigations and recommend corrective actions. Promote employee engagement and satisfaction.",Science Applications International,"{""Sector"":""Information Technology"",""Industry"":""Information Technology Services"",""City"":""Reston"",""State"":""Virginia"",""Zip"":""20190"",""Website"":""www.saic.com"",""Ticker"":""SAIC"",""CEO"":""Nazzic S. Keene""}"
2500485112408156,3 to 11 Years,M.Tech,$63K-$81K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Full-Time,29302,2021-11-09,Female,Dana Kelly,338.528.9656,UX/UI Designer,User Interface Designer,LinkedIn,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Advance Auto Parts,"{""Sector"":""Automotive Parts"",""Industry"":""Specialty Retailers: Other"",""City"":""Raleigh"",""State"":""North Carolina"",""Zip"":""27609"",""Website"":""www.advanceautoparts.com"",""Ticker"":""AAP"",""CEO"":""Thomas R. Greco""}"
1223012769532675,2 to 12 Years,BCA,$63K-$87K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,90394,2022-12-08,Female,Alan Williams,416-433-3924x439,Procurement Manager,Strategic Sourcing Manager,The Muse,"Develop and execute sourcing strategies to procure goods and services, negotiate contracts, and manage supplier relationships.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Strategic sourcing strategies Supplier evaluation and selection Negotiation skills Vendor management Cost analysis Supply chain management Contract management Problem-solving Attention to detail Communication skills Strategic thinking,Develop sourcing strategies and manage supplier relationships. Negotiate contracts and terms. Optimize procurement processes and costs.,State Bank of India (SBI),"{""Sector"":""Banking"",""Industry"":""Banking and Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400021"",""Website"":""www.sbi.co.in"",""Ticker"":""SBIN"",""CEO"":""Dinesh Khara""}"
2455465955174546,5 to 9 Years,M.Com,$60K-$82K,"Washington, D.C.",USA,37.0902,-95.7129,Part-Time,49003,2022-11-18,Both,Marcus Nelson,(715)467-9696,UX/UI Designer,User Interface Designer,Jobs2Careers,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","UI design principles and best practices Graphic design tools (e.g., Adobe Photoshop, Illustrator) Typography and color theory Visual design and layout Responsive design",Create visually appealing user interfaces (UI) that align with brand aesthetics and enhance user engagement. Design interface elements and interactive components. Ensure UI consistency across digital platforms.,Netflix,"{""Sector"":""Entertainment"",""Industry"":""Entertainment"",""City"":""Los Gatos"",""State"":""California"",""Zip"":""95032"",""Website"":""www.netflix.com"",""Ticker"":""NFLX"",""CEO"":""Ted Sarandos""}"
2037155353772275,5 to 10 Years,MBA,$59K-$107K,"Washington, D.C.",USA,37.0902,-95.7129,Part-Time,96852,2022-10-12,Male,Terri Huang,314.656.1897x04849,Research Scientist,Research Analyst,Snagajob,"Research Analysts conduct research, collect data, and analyze information to support business decision-making. They generate reports and recommendations based on their findings to aid in strategic planning.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Data collection and analysis Market research tools and techniques Survey design and analysis Qualitative and quantitative research methods Report writing and presentation skills,"Collect and compile data from various sources. Assist in the preparation of research proposals and project documentation. Support research activities, literature reviews, and data validation.",Johnson Controls International plc,"{""Sector"":""Manufacturing/Building Systems"",""Industry"":""Manufacturing/Building Systems"",""City"":""Cork, Ireland"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.johnsoncontrols.com/"",""Ticker"":""JCI"",""CEO"":""George R. Oliver""}"
2136467768898610,4 to 11 Years,MCA,$59K-$120K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,44778,2021-11-10,Male,Judith Schmidt,586.282.5580x00991,Investment Banker,Financial Analyst,USAJOBS,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}",Financial analysis Data analysis Financial modeling,"Analyze financial data, research investment opportunities, and provide recommendations for investment decisions. Create financial models and projections. Collaborate with clients on investment strategies.","Harley-Davidson, Inc.","{""Sector"":""Automotive/Motorcycles"",""Industry"":""Automotive"",""City"":""Milwaukee"",""State"":""WI"",""Zip"":""53208"",""Website"":""https://www.harley-davidson.com/"",""Ticker"":""HOG"",""CEO"":""Jochen Zeitz""}"
2905567620033205,2 to 15 Years,MBA,$56K-$91K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,117701,2021-11-22,Female,Daniel Townsend,001-242-805-4547x01601,Customer Service Representative,Live Chat Support Agent,ZipRecruiter,"A Live Chat Support Agent provides customer support through live chat channels, addressing inquiries, troubleshooting issues, and offering timely solutions.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}",Live chat support Online customer communication Problem resolution,Offer real-time customer support through live chat or messaging platforms. Respond to customer inquiries promptly and accurately. Multitask and manage chat queues.,Standard Chartered,"{""Sector"":""Financial Services"",""Industry"":""Banking"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.sc.com"",""Ticker"":""STAN"",""CEO"":""Bill Winters""}"
3080958419385169,0 to 12 Years,B.Com,$55K-$108K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Part-Time,126981,2021-11-05,Female,Veronica Phillips,638-904-1822,Chemical Engineer,Process Engineer,Idealist,"Optimize manufacturing processes, improve efficiency, and ensure product quality in industrial settings.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Process optimization Manufacturing processes Lean Six Sigma methodologies Data analysis Statistical process control Quality management Root cause analysis Collaboration Problem-solving Attention to detail Technical knowledge,Design and optimize chemical processes and production systems. Conduct experiments and analyze data. Ensure safety and environmental compliance.,Airbnb,"{""Sector"":""Technology"",""Industry"":""Internet Services and Retailing"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94103"",""Website"":""www.airbnb.com"",""Ticker"":""ABNB"",""CEO"":""Brian Chesky""}"
1164301357495249,2 to 13 Years,BBA,$57K-$129K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,60999,2022-03-24,Female,Charles Cardenas,956-394-7818,Data Analyst,Data Quality Analyst,SimplyHired,"Data Quality Analysts ensure the accuracy, completeness, and consistency of data within an organization. They develop and implement data quality standards, perform data validation, and identify and resolve data quality issues to maintain data integrity.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}","Data quality assessment and improvement Data profiling and validation Knowledge of data quality tools (e.g., Informatica, Talend) Data governance principles SQL for data analysis Attention to detail and data accuracy",Ensure data accuracy and quality by identifying and addressing data issues and anomalies. Establish data quality standards and processes. Collaborate with data stewards to improve data quality.,Alphabet,"{""Sector"":""Technology"",""Industry"":""Internet Services and Retailing"",""City"":""Mountain View"",""State"":""California"",""Zip"":""94043"",""Website"":""www.abc.xyz"",""Ticker"":""GOOGL"",""CEO"":""Sundar Pichai""}"
1875256468658622,1 to 12 Years,M.Com,$62K-$96K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,20351,2022-07-18,Male,Michael Morris,958.371.9738x585,Psychologist,Clinical Psychologist,ZipRecruiter,"Clinical Psychologists diagnose and treat mental health disorders. They conduct therapy sessions, assessments, and research to improve patients well-being.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Clinical psychology Counseling skills Assessment tools Diagnostic skills Empathy and listening skills,"Provide therapy and counseling services to individuals, couples, and families. Conduct psychological assessments and diagnoses. Develop treatment plans and provide ongoing support.",China Pacific Insurance,"{""Sector"":""Insurance"",""Industry"":""Insurance"",""City"":""Shanghai"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""https://www.cpic.com.cn/"",""Ticker"":""601601"",""CEO"":""Kong Qingping""}"
2497954987648599,0 to 11 Years,BBA,$59K-$87K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,121649,2022-12-03,Female,Cory Payne,398-319-2944,Investment Banker,Financial Analyst,Indeed,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Financial analysis Data analysis Financial modeling,"Analyze financial data, research investment opportunities, and provide recommendations for investment decisions. Create financial models and projections. Collaborate with clients on investment strategies.",Arconic,"{""Sector"":""Manufacturing"",""Industry"":""Metals"",""City"":""Pittsburgh"",""State"":""Pennsylvania"",""Zip"":""15212"",""Website"":""www.arconic.com"",""Ticker"":""ARNC"",""CEO"":""Timothy D. Myers""}"
1077701779168922,5 to 11 Years,M.Tech,$62K-$117K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,17509,2023-01-06,Male,Ronald Jackson,644.929.6261,Procurement Manager,Procurement Analyst,Jobs2Careers,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Procurement processes Vendor assessment Contract negotiation Purchase order management Spend analysis Market research Supplier relationship management Data analysis Problem-solving Attention to detail Communication skills Financial acumen,Analyze procurement data and trends to support decision-making. Conduct supplier evaluations and performance assessments. Assist in procurement planning and forecasting.,Altice USA,"{""Sector"":""Telecom & Cable"",""Industry"":""Telecommunications"",""City"":""Long Island City"",""State"":""New York"",""Zip"":""11101"",""Website"":""www.alticeusa.com"",""Ticker"":""ATUS"",""CEO"":""Dennis Mathew""}"
2004388312861577,0 to 14 Years,B.Com,$61K-$127K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Temporary,39201,2022-11-19,Female,David Campbell,001-893-693-6198x6890,Data Engineer,Data Architect,Snagajob,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Hewlett Packard Enterprise,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""Spring"",""State"":""Texas"",""Zip"":""77389"",""Website"":""www.hpe.com"",""Ticker"":""HPE"",""CEO"":""Antonio F. Neri""}"
727224116281044,5 to 9 Years,BCA,$56K-$92K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,86427,2022-02-19,Both,Eric Campbell,001-769-370-0927x863,Data Entry Clerk,Administrative Assistant,ZipRecruiter,"An Administrative Assistant provides administrative support to the organization, including scheduling, document management, and assisting in day-to-day operations.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Office management Administrative tasks Communication and organization,"Provide administrative support, such as managing documents and organizing files. Assist with office tasks and coordinate schedules. Handle phone calls and correspondence.",Western Digital,"{""Sector"":""Technology"",""Industry"":""Computers, Office Equipment"",""City"":""San Jose"",""State"":""California"",""Zip"":""95119"",""Website"":""www.westerndigital.com"",""Ticker"":""WDC"",""CEO"":""David V. Goeckeler""}"
2171577133198711,1 to 12 Years,BCA,$62K-$118K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,48791,2022-05-14,Female,Danielle Weber,308-553-6723,Software Engineer,Frontend Developer,SimplyHired,"A Frontend Developer is responsible for designing and implementing user interfaces for web applications. They collaborate with designers to create visually appealing and responsive web pages, ensuring a seamless user experience across different devices and browsers.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization","Design and implement user interfaces for web applications using HTML, CSS, and JavaScript. Collaborate with UX designers to ensure a user-friendly experience. Optimize applications for speed and responsiveness.",Eversource Energy,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Springfield"",""State"":""Massachusetts"",""Zip"":""1104"",""Website"":""www.eversource.com"",""Ticker"":""ES"",""CEO"":""Joseph R. Nolan""}"
1599430075121863,1 to 9 Years,MBA,$62K-$80K,"Washington, D.C.",USA,37.0902,-95.7129,Contract,61276,2023-04-10,Male,Melissa Lynch,313.803.7869,Occupational Therapist,Mental Health Occupational Therapist,Idealist,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,"Work with individuals facing mental health issues, helping them develop coping skills and daily routines. Conduct therapeutic activities and interventions. Collaborate with mental health professionals.",EOG Resources,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""Houston"",""State"":""Texas"",""Zip"":""77002"",""Website"":""www.eogresources.com"",""Ticker"":""EOG"",""CEO"":""Ezra Yacob""}"
1840869463100407,3 to 8 Years,B.Tech,$59K-$120K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,90665,2022-06-08,Both,Angela Ortiz,(210)228-3837x0365,Network Administrator,Network Security Analyst,Jobs2Careers,"Protect an organizations computer networks and systems from security threats, monitor network traffic, and respond to incidents.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Network security protocols Intrusion detection and prevention Security incident response Firewall administration Vulnerability assessment Security policies and procedures Log analysis Ethical hacking Problem-solving Communication skills Attention to detail,"Manage and secure computer networks, including firewalls and intrusion detection systems. Monitor network traffic for security threats. Implement security policies and procedures.",Sun TV Network,"{""Sector"":""Media & Entertainment"",""Industry"":""Media and Entertainment"",""City"":""Chennai"",""State"":""TN"",""Zip"":""600 032"",""Website"":""www.suntv.in"",""Ticker"":""SUNTV"",""CEO"":""Kalanithi Maran""}"
29677693713369,4 to 9 Years,BCA,$56K-$86K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,102388,2023-03-11,Female,Adam Ruiz,+1-636-873-8838x2559,Digital Marketing Specialist,Social Media Manager,Stack Overflow Jobs,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Social media platforms (e.g., Facebook, Twitter, Instagram) Content creation and scheduling Social media analytics and insights Community engagement Paid social advertising","Manage and grow social media accounts, create engaging content, and interact with the online community. Develop social media content calendars and strategies. Monitor social media trends and engagement metrics.",PPL,"{""Sector"":""Energy"",""Industry"":""Utilities: Gas and Electric"",""City"":""Allentown"",""State"":""Pennsylvania"",""Zip"":""18101"",""Website"":""www.pplweb.com"",""Ticker"":""PPL"",""CEO"":""Vincent Sorgi""}"
125235255980097,1 to 12 Years,M.Tech,$56K-$93K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Full-Time,40664,2022-03-21,Male,Barbara Peterson,214-220-8644x72431,IT Support Specialist,Desktop Support Technician,Idealist,"Desktop Support Technicians troubleshoot and maintain desktop computer systems, resolving hardware and software problems for users.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Desktop hardware and software troubleshooting Operating system expertise (e.g., Windows, macOS) Remote desktop support Hardware and software upgrades Customer service skills","Install, configure, and maintain desktop computers and peripherals. Perform hardware and software upgrades and repairs. Manage IT inventory and asset tracking.",Fannie Mae,"{""Sector"":""Financial Services"",""Industry"":""Diversified Financials"",""City"":""Washington"",""State"":""District of Columbia"",""Zip"":""20005"",""Website"":""www.fanniemae.com"",""Ticker"":""FNMA"",""CEO"":""Priscilla Almodovar""}"
2411793978031066,3 to 10 Years,BCA,$57K-$123K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Full-Time,109920,2023-01-15,Female,Sharon Smith,(408)343-7473,Front-End Developer,Accessibility Developer,LinkedIn,"An Accessibility Developer focuses on making digital products and websites accessible to individuals with disabilities, ensuring compliance with accessibility standards.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Web accessibility standards (e.g., WCAG) Assistive technologies Accessibility testing tools HTML and CSS for accessibility ARIA (Accessible Rich Internet Applications) User experience (UX) for accessibility Usability testing with individuals with disabilities Collaboration Attention to detail","Ensure web accessibility for all users, including those with disabilities. Implement WCAG guidelines and accessibility features. Conduct accessibility testing and remediation.",StoneX Group,"{""Sector"":""Financial Services"",""Industry"":""Diversified Financials"",""City"":""New York"",""State"":""New York"",""Zip"":""10169"",""Website"":""www.stonex.com"",""Ticker"":""SNEX"",""CEO"":""Sean M. O'Connor""}"
2654149677258765,3 to 10 Years,PhD,$56K-$83K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Temporary,28100,2023-06-09,Both,Curtis Valdez,574-786-9208x1853,Substance Abuse Counselor,Recovery Coach,The Muse,"A Recovery Coach offers guidance and support to individuals in addiction recovery, aiding in their journey toward sobriety and helping them build a stable and fulfilling life.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Addiction recovery support Motivational interviewing Relapse prevention strategies,Offer ongoing support and guidance to individuals in recovery. Assist with relapse prevention strategies and coping skills. Foster a supportive and empathetic relationship.,Infosys,"{""Sector"":""Information Technology"",""Industry"":""Information Technology and Services"",""City"":""Bengaluru"",""State"":""Karnataka"",""Zip"":""560100"",""Website"":""www.infosys.com"",""Ticker"":""INFY"",""CEO"":""Salil Parekh""}"
2540323664338849,3 to 12 Years,BBA,$59K-$90K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Intern,104443,2022-03-21,Male,Alexandra Garza,438.373.9300x77016,Mechanical Engineer,Manufacturing Engineer,Glassdoor,"Manufacturing Engineers optimize manufacturing processes, improve production efficiency, and ensure product quality in manufacturing environments.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}",Manufacturing processes knowledge CAD/CAM software proficiency Lean manufacturing principles Quality control and assurance Six Sigma certification,Improve manufacturing processes and production efficiency. Collaborate with production teams to implement lean manufacturing principles. Optimize manufacturing workflows and quality control.,Leidos Holdings,"{""Sector"":""IT Services"",""Industry"":""Information Technology Services"",""City"":""Reston"",""State"":""Virginia"",""Zip"":""20190"",""Website"":""www.leidos.com"",""Ticker"":""LDOS"",""CEO"":""Thomas A. Bell""}"
1533798025537244,2 to 13 Years,BBA,$59K-$90K,Charlotte Amalie,Virgin Islands (U.S.),18.3358,-64.8963,Contract,81930,2021-12-04,Female,Frank Schultz,672.709.1110x72419,UX/UI Designer,User Experience Designer,Monster,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","{'Health Insurance, Retirement Plans, Flexible Work Arrangements, Employee Assistance Programs (EAP), Bonuses and Incentive Programs'}","User-centered design principles UX/UI design tools (e.g., Sketch, Adobe XD) Wireframing and prototyping Usability testing and user research Information architecture and user flows",Design and improve user experiences (UX) by creating intuitive and user-friendly interfaces for websites and applications. Conduct user research and usability testing. Collaborate with stakeholders to gather and incorporate feedback.,Evonik Industries AG,"{""Sector"":""Specialty Chemicals"",""Industry"":""Chemicals"",""City"":""Essen"",""State"":""North Rhine-Westphalia"",""Zip"":""45131"",""Website"":""https://corporate.evonik.com/en"",""Ticker"":""EVK"",""CEO"":""Christian Kullmann""}"
514440228950308,0 to 12 Years,B.Com,$61K-$97K,"Washington, D.C.",USA,37.0902,-95.7129,Part-Time,13969,2022-11-27,Both,Hannah Farmer,988-494-7557x071,Business Analyst,Healthcare Business Analyst,LinkedIn,"Healthcare Business Analysts work in the healthcare industry, analyzing data and processes to improve healthcare delivery. They collaborate with healthcare professionals and IT teams to optimize systems and workflows.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Healthcare industry knowledge Health data analysis HIPAA regulations EMR systems,"Work in the healthcare sector, analyzing healthcare data and processes to improve patient care and operational efficiency. Identify opportunities for process improvement and cost reduction. Collaborate with healthcare professionals and stakeholders.",Alphabet,"{""Sector"":""Technology"",""Industry"":""Internet Services and Retailing"",""City"":""Mountain View"",""State"":""California"",""Zip"":""94043"",""Website"":""www.abc.xyz"",""Ticker"":""GOOGL"",""CEO"":""Sundar Pichai""}"
490968666940106,3 to 15 Years,M.Com,$57K-$121K,"Washington, D.C.",USA,37.0902,-95.7129,Temporary,133527,2022-10-24,Female,Carolyn Clark,+1-236-208-8073x88726,Systems Administrator,Database Administrator,Snagajob,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery","Administer and optimize databases, ensuring data availability and performance. Backup and restore databases. Implement database security and access controls.",Travis Perkins,"{""Sector"":""Construction and Engineering"",""Industry"":""Distribution/Wholesale"",""City"":""Northampton"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.travisperkinsplc.co.uk"",""Ticker"":""TPK.L"",""CEO"":""Nick Roberts""}"
1801612544032236,3 to 8 Years,B.Com,$58K-$81K,"Washington, D.C.",USA,37.0902,-95.7129,Full-Time,127639,2022-03-20,Male,Glenn Williams,(200)848-4058x151,Digital Marketing Specialist,Email Marketing Specialist,The Muse,"Email Marketing Specialists design and execute email marketing campaigns. They create email content, segment email lists, and analyze campaign performance to achieve marketing goals and engage subscribers.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}","Email marketing platforms (e.g., Mailchimp, Constant Contact) Email campaign creation and segmentation A/B testing and optimization Email deliverability and compliance Metrics tracking and analysis","Plan and execute email marketing campaigns, including creating email content and designs. Segment email lists and analyze email performance metrics. A/B test email campaigns for optimization.",Zee Entertainment Enterprises,"{""Sector"":""Media & Entertainment"",""Industry"":""Media and Entertainment"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400064"",""Website"":""https://www.zeeentertainment.com/"",""Ticker"":""ZEEL"",""CEO"":""Punit Goenka""}"
2059814426023326,5 to 13 Years,B.Tech,$63K-$91K,"Washington, D.C.",USA,37.0902,-95.7129,Intern,20662,2023-05-03,Female,Susan Miller,001-208-509-2659x34134,Network Engineer,Network Administrator,Jobs2Careers,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Network management Troubleshooting Network security IT certifications (e.g., CCNA)","Manage and maintain computer networks, troubleshoot network issues, and ensure network availability and performance. Implement network security measures and policies. Monitor network traffic and optimize performance.",KKR,"{""Sector"":""Financials"",""Industry"":""Securities"",""City"":""New York"",""State"":""New York"",""Zip"":""10001"",""Website"":""www.kkr.com"",""Ticker"":""KKR"",""CEO"":""Joseph Y. Bae""}"
